rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
103,S1,sym K1=4.0 K2=1.0 zm=600,4.0,1.0,600.0,4.0,1.0,600.0,2088.1,1390.3,4.18,-137.06,64.1,434.2,29.23,394.4,-0.5291,1
103,S1,sym K1=6.0 K2=0.4 zm=40,6.0,0.4,40.0,6.0,0.4,40.0,2456.0,2456.0,0.0,-213.9,100.0,717.9,0.0,427.8,,0
103,S1,sym K1=6.0 K2=0.4 zm=80,6.0,0.4,80.0,6.0,0.4,80.0,2275.7,2275.7,0.0,-213.9,100.0,649.5,10.97,416.8,,0
103,S1,sym K1=6.0 K2=0.4 zm=150,6.0,0.4,150.0,6.0,0.4,150.0,2137.4,1920.9,0.0,-159.92,74.8,568.7,17.55,410.3,,0
103,S1,sym K1=6.0 K2=0.4 zm=250,6.0,0.4,250.0,6.0,0.4,250.0,2166.2,1324.0,0.0,-160.79,75.2,683.7,24.2,403.6,,0
103,S1,sym K1=6.0 K2=0.4 zm=400,6.0,0.4,400.0,6.0,0.4,400.0,2183.2,904.4,1.69,-159.74,74.7,727.1,27.38,398.7,,0
103,S1,sym K1=6.0 K2=0.4 zm=600,6.0,0.4,600.0,6.0,0.4,600.0,2186.0,1138.3,4.78,-157.19,73.5,746.5,28.39,394.6,,0
103,S1,sym K1=6.0 K2=0.55 zm=40,6.0,0.55,40.0,6.0,0.55,40.0,2468.7,2468.7,0.0,-213.9,100.0,748.5,0.0,427.8,,0
103,S1,sym K1=6.0 K2=0.55 zm=80,6.0,0.55,80.0,6.0,0.55,80.0,2298.8,2298.8,0.0,-213.9,100.0,595.5,10.97,416.8,,0
103,S1,sym K1=6.0 K2=0.55 zm=150,6.0,0.55,150.0,6.0,0.55,150.0,2093.8,1951.9,0.0,-149.19,69.7,367.0,17.96,409.8,,0
103,S1,sym K1=6.0 K2=0.55 zm=250,6.0,0.55,250.0,6.0,0.55,250.0,2123.4,1341.4,0.0,-140.03,65.5,499.9,26.81,401.0,,0
103,S1,sym K1=6.0 K2=0.55 zm=400,6.0,0.55,400.0,6.0,0.55,400.0,2147.7,532.1,1.46,-139.57,65.3,588.0,30.79,395.5,,0
103,S1,sym K1=6.0 K2=0.55 zm=600,6.0,0.55,600.0,6.0,0.55,600.0,2152.3,863.3,5.06,-136.85,64.0,589.0,31.94,390.8,,0
103,S1,sym K1=6.0 K2=0.7 zm=40,6.0,0.7,40.0,6.0,0.7,40.0,2482.3,2482.3,0.0,-213.9,100.0,781.5,0.0,427.8,,0
103,S1,sym K1=6.0 K2=0.7 zm=80,6.0,0.7,80.0,6.0,0.7,80.0,2325.1,2325.1,0.0,-213.9,100.0,589.4,10.97,416.8,,0
103,S1,sym K1=6.0 K2=0.7 zm=150,6.0,0.7,150.0,6.0,0.7,150.0,2066.6,1994.2,0.0,-149.14,69.7,176.0,17.63,410.2,-1.28529,1
103,S1,sym K1=6.0 K2=0.7 zm=250,6.0,0.7,250.0,6.0,0.7,250.0,2098.5,1395.5,0.0,-129.82,60.7,373.0,28.44,399.4,,0
103,S1,sym K1=6.0 K2=0.7 zm=400,6.0,0.7,400.0,6.0,0.7,400.0,2127.0,1615.9,11.37,-130.05,60.8,454.5,33.34,383.1,,0
103,S1,sym K1=6.0 K2=0.7 zm=600,6.0,0.7,600.0,6.0,0.7,600.0,2133.8,647.9,5.22,-116.89,54.6,476.4,35.0,387.6,,0
103,S1,sym K1=6.0 K2=0.85 zm=40,6.0,0.85,40.0,6.0,0.85,40.0,2496.0,2496.0,0.0,-213.9,100.0,814.1,0.0,427.8,,0
103,S1,sym K1=6.0 K2=0.85 zm=80,6.0,0.85,80.0,6.0,0.85,80.0,2352.3,2352.3,0.0,-213.9,100.0,608.1,10.97,416.8,,0
103,S1,sym K1=6.0 K2=0.85 zm=150,6.0,0.85,150.0,6.0,0.85,150.0,2050.5,2040.4,0.0,-138.16,64.6,641.8,27.44,400.4,-1.2494,1
103,S1,sym K1=6.0 K2=0.85 zm=250,6.0,0.85,250.0,6.0,0.85,250.0,2084.0,1465.5,0.0,-119.49,55.9,258.8,29.19,398.6,-0.49269,1
103,S1,sym K1=6.0 K2=0.85 zm=400,6.0,0.85,400.0,6.0,0.85,400.0,2116.7,1556.3,10.68,-110.3,51.6,368.7,35.11,382.0,,0
103,S1,sym K1=6.0 K2=0.85 zm=600,6.0,0.85,600.0,6.0,0.85,600.0,2127.3,474.0,5.28,-117.3,54.8,401.1,36.94,385.6,,0
103,S1,sym K1=6.0 K2=1.0 zm=40,6.0,1.0,40.0,6.0,1.0,40.0,2509.6,2509.6,0.0,-213.9,100.0,845.8,0.0,427.8,,0
103,S1,sym K1=6.0 K2=1.0 zm=80,6.0,1.0,80.0,6.0,1.0,80.0,2378.8,2378.8,0.0,-213.9,100.0,294.5,0.0,427.8,,0
103,S1,sym K1=6.0 K2=1.0 zm=150,6.0,1.0,150.0,6.0,1.0,150.0,2088.0,2088.0,0.0,-213.9,100.0,592.1,25.82,402.0,-1.88694,1
103,S1,sym K1=6.0 K2=1.0 zm=250,6.0,1.0,250.0,6.0,1.0,250.0,2078.3,1542.4,0.0,-109.02,51.0,131.5,29.27,398.5,-0.49343,1
103,S1,sym K1=6.0 K2=1.0 zm=400,6.0,1.0,400.0,6.0,1.0,400.0,2115.8,1527.7,10.31,-100.51,47.0,304.7,36.08,381.4,,0
103,S1,sym K1=6.0 K2=1.0 zm=600,6.0,1.0,600.0,6.0,1.0,600.0,2129.1,334.7,5.25,-97.36,45.5,344.0,38.11,384.4,,0
103,S1,sym K1=8.0 K2=0.4 zm=40,8.0,0.4,40.0,8.0,0.4,40.0,2456.0,2456.0,0.0,-213.9,100.0,717.6,0.0,427.8,,0
103,S1,sym K1=8.0 K2=0.4 zm=80,8.0,0.4,80.0,8.0,0.4,80.0,2275.1,2275.1,0.0,-213.9,100.0,628.6,10.97,416.8,,0
103,S1,sym K1=8.0 K2=0.4 zm=150,8.0,0.4,150.0,8.0,0.4,150.0,2138.9,1912.5,0.0,-160.0,74.8,512.9,18.13,409.7,,0
103,S1,sym K1=8.0 K2=0.4 zm=250,8.0,0.4,250.0,8.0,0.4,250.0,2169.6,1262.3,0.0,-161.05,75.3,643.4,26.16,401.6,,0
103,S1,sym K1=8.0 K2=0.4 zm=400,8.0,0.4,400.0,8.0,0.4,400.0,2197.7,361.6,1.89,-149.57,69.9,739.4,30.46,395.5,,0
103,S1,sym K1=8.0 K2=0.4 zm=600,8.0,0.4,600.0,8.0,0.4,600.0,2209.6,434.1,5.61,-146.7,68.6,755.4,32.1,390.1,,0
103,S1,sym K1=8.0 K2=0.55 zm=40,8.0,0.55,40.0,8.0,0.55,40.0,2469.2,2469.2,0.0,-213.9,100.0,749.5,0.0,427.8,,0
103,S1,sym K1=8.0 K2=0.55 zm=80,8.0,0.55,80.0,8.0,0.55,80.0,2300.3,2300.3,0.0,-213.9,100.0,579.3,10.97,416.8,,0
103,S1,sym K1=8.0 K2=0.55 zm=150,8.0,0.55,150.0,8.0,0.55,150.0,2093.1,1952.1,0.0,-149.28,69.8,279.6,18.53,409.3,,0
103,S1,sym K1=8.0 K2=0.55 zm=250,8.0,0.55,250.0,8.0,0.55,250.0,2129.6,1310.7,0.0,-140.45,65.7,457.5,29.05,398.7,,0
103,S1,sym K1=8.0 K2=0.55 zm=400,8.0,0.55,400.0,8.0,0.55,400.0,2163.7,1514.8,11.82,-129.95,60.8,546.0,34.71,381.3,,0
103,S1,sym K1=8.0 K2=0.55 zm=600,8.0,0.55,600.0,8.0,0.55,600.0,2175.8,1571.1,16.24,-126.8,59.3,588.1,37.04,374.5,,0
103,S1,sym K1=8.0 K2=0.7 zm=40,8.0,0.7,40.0,8.0,0.7,40.0,2483.1,2483.1,0.0,-213.9,100.0,783.4,0.0,427.8,,0
103,S1,sym K1=8.0 K2=0.7 zm=80,8.0,0.7,80.0,8.0,0.7,80.0,2328.2,2328.2,0.0,-213.9,100.0,579.0,10.97,416.8,,0
103,S1,sym K1=8.0 K2=0.7 zm=150,8.0,0.7,150.0,8.0,0.7,150.0,2065.3,2000.8,0.0,-138.39,64.7,667.3,28.68,399.1,-1.20902,1
103,S1,sym K1=8.0 K2=0.7 zm=250,8.0,0.7,250.0,8.0,0.7,250.0,2105.0,1390.3,0.0,-119.84,56.0,299.0,30.65,397.2,,0
103,S1,sym K1=8.0 K2=0.7 zm=400,8.0,0.7,400.0,8.0,0.7,400.0,2144.2,1397.9,11.02,-110.65,51.7,422.8,37.61,379.2,,0
103,S1,sym K1=8.0 K2=0.7 zm=600,8.0,0.7,600.0,8.0,0.7,600.0,2161.1,1443.8,16.47,-117.26,54.8,446.6,40.55,370.8,,0
103,S1,sym K1=8.0 K2=0.85 zm=40,8.0,0.85,40.0,8.0,0.85,40.0,2497.1,2497.1,0.0,-213.9,100.0,816.6,0.0,427.8,,0
103,S1,sym K1=8.0 K2=0.85 zm=80,8.0,0.85,80.0,8.0,0.85,80.0,2356.5,2356.5,0.0,-213.9,100.0,86.3,0.0,427.8,,0
103,S1,sym K1=8.0 K2=0.85 zm=150,8.0,0.85,150.0,8.0,0.85,150.0,2051.9,2051.9,0.0,-213.9,100.0,591.4,27.36,400.4,-1.8485,1
103,S1,sym K1=8.0 K2=0.85 zm=250,8.0,0.85,250.0,8.0,0.85,250.0,2092.2,1480.5,0.0,-109.55,51.2,75.6,31.29,396.5,-0.43164,1
103,S1,sym K1=8.0 K2=0.85 zm=400,8.0,0.85,400.0,8.0,0.85,400.0,2138.7,1331.5,10.22,-101.49,47.4,296.1,39.49,378.1,,0
103,S1,sym K1=8.0 K2=0.85 zm=600,8.0,0.85,600.0,8.0,0.85,600.0,2158.7,1360.4,16.55,-97.83,45.7,346.3,43.03,368.2,,0
103,S1,sym K1=8.0 K2=1.0 zm=40,8.0,1.0,40.0,8.0,1.0,40.0,2510.9,2510.9,0.0,-213.9,100.0,848.8,0.0,427.8,,0
103,S1,sym K1=8.0 K2=1.0 zm=80,8.0,1.0,80.0,8.0,1.0,80.0,2383.9,2383.9,0.0,-213.9,100.0,323.3,0.0,427.8,,0
103,S1,sym K1=8.0 K2=1.0 zm=150,8.0,1.0,150.0,8.0,1.0,150.0,2103.9,2103.9,0.0,-213.9,100.0,535.1,25.27,402.5,,0
103,S1,sym K1=8.0 K2=1.0 zm=250,8.0,1.0,250.0,8.0,1.0,250.0,2085.9,1573.2,0.0,-99.07,46.3,676.9,41.55,386.3,-0.44913,1
103,S1,sym K1=8.0 K2=1.0 zm=400,8.0,1.0,400.0,8.0,1.0,400.0,2142.5,1326.1,10.19,-81.42,38.1,178.4,40.55,377.1,,0
103,S1,sym K1=8.0 K2=1.0 zm=600,8.0,1.0,600.0,8.0,1.0,600.0,2166.9,1309.7,16.49,-78.44,36.7,268.2,44.48,366.8,,0
103,S2,asym K1=4.0 K2=1.0 zmL=400 r=0.15,4.0,1.0,400.0,4.0,1.0,60.0,2041.8,936.7,1.06,-136.25,63.7,892.0,0.0,426.7,-0.05459,1
103,S2,asym K1=4.0 K2=1.0 zmL=400 r=0.3,4.0,1.0,400.0,4.0,1.0,120.0,2071.0,894.9,0.76,-136.49,63.8,520.1,10.95,416.1,-0.01336,1
103,S2,asym K1=4.0 K2=1.0 zmL=400 r=0.5,4.0,1.0,400.0,4.0,1.0,200.0,2084.0,810.3,0.57,-138.43,64.7,349.9,20.63,406.6,0.06078,1
103,S2,asym K1=4.0 K2=1.0 zmL=400 r=0.7,4.0,1.0,400.0,4.0,1.0,280.0,2088.3,765.9,0.5,-139.47,65.2,395.9,25.97,401.3,0.09966,1
103,S2,asym K1=4.0 K2=1.0 zmL=400 r=1.0,4.0,1.0,400.0,4.0,1.0,400.0,2090.3,742.4,0.47,-129.51,60.5,428.6,28.72,398.6,0.20171,1
103,S2,asym K1=4.0 K2=1.0 zmL=520 r=0.15,4.0,1.0,520.0,4.0,1.0,78.0,2052.0,1283.0,3.62,-134.15,62.7,667.9,-0.0,424.2,-0.39495,1
103,S2,asym K1=4.0 K2=1.0 zmL=520 r=0.3,4.0,1.0,520.0,4.0,1.0,156.0,2075.7,1322.4,3.44,-134.86,63.0,286.9,13.94,410.4,-0.44324,1
103,S2,asym K1=4.0 K2=1.0 zmL=520 r=0.5,4.0,1.0,520.0,4.0,1.0,260.0,2084.1,1332.0,3.35,-136.92,64.0,387.1,24.72,399.7,-0.46985,1
103,S2,asym K1=4.0 K2=1.0 zmL=520 r=0.7,4.0,1.0,520.0,4.0,1.0,364.0,2086.7,1334.7,3.33,-137.55,64.3,417.0,28.05,396.4,-0.4777,1
103,S2,asym K1=4.0 K2=1.0 zmL=520 r=1.0,4.0,1.0,520.0,4.0,1.0,520.0,2087.6,1335.7,3.32,-137.76,64.4,433.5,29.15,395.3,-0.48044,1
103,S2,asym K1=4.0 K2=1.0 zmL=640 r=0.15,4.0,1.0,640.0,4.0,1.0,96.0,2062.2,1368.9,4.66,-133.29,62.3,303.0,0.0,423.1,-0.47484,1
103,S2,asym K1=4.0 K2=1.0 zmL=640 r=0.3,4.0,1.0,640.0,4.0,1.0,192.0,2080.4,1401.1,4.54,-134.95,63.1,332.0,19.35,403.9,-0.52255,1
103,S2,asym K1=4.0 K2=1.0 zmL=640 r=0.5,4.0,1.0,640.0,4.0,1.0,320.0,2086.5,1408.9,4.5,-136.41,63.8,403.1,27.07,396.2,-0.54236,1
103,S2,asym K1=4.0 K2=1.0 zmL=640 r=0.7,4.0,1.0,640.0,4.0,1.0,448.0,2087.9,1410.6,4.49,-136.74,63.9,427.7,28.8,394.5,-0.54677,1
103,S2,asym K1=4.0 K2=1.0 zmL=640 r=1.0,4.0,1.0,640.0,4.0,1.0,640.0,2088.2,1411.1,4.49,-136.82,64.0,434.2,29.24,394.1,-0.54792,1
103,S2,asym K1=4.0 K2=1.0 zmL=800 r=0.15,4.0,1.0,800.0,4.0,1.0,120.0,2070.1,1437.9,5.34,-132.73,62.1,527.4,10.83,411.6,-0.54076,1
103,S2,asym K1=4.0 K2=1.0 zmL=800 r=0.3,4.0,1.0,800.0,4.0,1.0,240.0,2083.8,1461.6,5.27,-135.15,63.2,394.2,23.62,398.9,-0.58507,1
103,S2,asym K1=4.0 K2=1.0 zmL=800 r=0.5,4.0,1.0,800.0,4.0,1.0,400.0,2087.7,1466.9,5.25,-136.04,63.6,420.9,28.4,394.1,-0.59771,1
103,S2,asym K1=4.0 K2=1.0 zmL=800 r=0.7,4.0,1.0,800.0,4.0,1.0,560.0,2088.3,1467.7,5.25,-136.18,63.7,431.6,29.12,393.4,-0.59964,1
103,S2,asym K1=4.0 K2=1.0 zmL=800 r=1.0,4.0,1.0,800.0,4.0,1.0,800.0,2088.4,1467.9,5.25,-136.2,63.7,433.5,29.25,393.3,-0.60001,1
103,S2,asym K1=8.0 K2=0.85 zmL=250 r=0.15,8.0,0.85,250.0,8.0,0.85,37.5,2025.3,1341.4,0.0,-104.21,48.7,1111.0,0.0,427.8,-0.24217,1
103,S2,asym K1=8.0 K2=0.85 zmL=250 r=0.3,8.0,0.85,250.0,8.0,0.85,75.0,2049.6,1387.8,0.0,-104.21,48.7,689.4,0.0,427.8,-0.29157,1
103,S2,asym K1=8.0 K2=0.85 zmL=250 r=0.5,8.0,0.85,250.0,8.0,0.85,125.0,2071.4,1433.1,0.0,-104.21,48.7,349.7,10.97,416.8,-0.3398,1
103,S2,asym K1=8.0 K2=0.85 zmL=250 r=0.7,8.0,0.85,250.0,8.0,0.85,175.0,2081.9,1458.7,0.0,-106.44,49.8,666.1,30.19,397.6,-0.38433,1
103,S2,asym K1=8.0 K2=0.85 zmL=250 r=1.0,8.0,0.85,250.0,8.0,0.85,250.0,2092.2,1480.5,0.0,-109.55,51.2,75.6,31.29,396.5,-0.43164,1
103,S2,asym K1=8.0 K2=0.85 zmL=325 r=0.15,8.0,0.85,325.0,8.0,0.85,48.8,2055.9,566.2,0.0,-104.21,48.7,1055.2,0.0,427.8,0.58312,1
103,S2,asym K1=8.0 K2=0.85 zmL=325 r=0.3,8.0,0.85,325.0,8.0,0.85,97.5,2085.5,680.4,0.0,-104.21,48.7,351.1,0.0,427.8,0.46154,1
103,S2,asym K1=8.0 K2=0.85 zmL=325 r=0.5,8.0,0.85,325.0,8.0,0.85,162.5,2103.9,766.6,0.0,-105.27,49.2,670.4,25.86,401.9,,0
103,S2,asym K1=8.0 K2=0.85 zmL=325 r=0.7,8.0,0.85,325.0,8.0,0.85,227.5,2113.5,800.2,0.0,-108.46,50.7,42.6,27.13,400.7,,0
103,S2,asym K1=8.0 K2=0.85 zmL=325 r=1.0,8.0,0.85,325.0,8.0,0.85,325.0,2121.5,827.4,0.0,-100.65,47.1,236.1,36.56,391.2,,0
103,S2,asym K1=8.0 K2=0.85 zmL=400 r=0.15,8.0,0.85,400.0,8.0,0.85,60.0,2073.9,1278.3,12.23,-103.24,48.3,975.5,-0.0,415.6,-0.10993,1
103,S2,asym K1=8.0 K2=0.85 zmL=400 r=0.3,8.0,0.85,400.0,8.0,0.85,120.0,2105.9,1314.8,11.61,-103.72,48.5,566.4,10.95,405.2,,0
103,S2,asym K1=8.0 K2=0.85 zmL=400 r=0.5,8.0,0.85,400.0,8.0,0.85,200.0,2123.0,1323.5,10.8,-96.31,45.0,726.9,32.54,384.5,,0
103,S2,asym K1=8.0 K2=0.85 zmL=400 r=0.7,8.0,0.85,400.0,8.0,0.85,280.0,2131.5,1326.3,10.41,-99.34,46.4,212.6,32.04,385.4,,0
103,S2,asym K1=8.0 K2=0.85 zmL=400 r=1.0,8.0,0.85,400.0,8.0,0.85,400.0,2138.7,1331.5,10.22,-101.49,47.4,296.1,39.49,378.1,,0
103,S2,asym K1=8.0 K2=0.85 zmL=500 r=0.15,8.0,0.85,500.0,8.0,0.85,75.0,2091.8,1337.1,16.53,-99.96,46.7,836.3,-0.0,411.3,-0.12687,1
103,S2,asym K1=8.0 K2=0.85 zmL=500 r=0.3,8.0,0.85,500.0,8.0,0.85,150.0,2124.3,1375.5,16.1,-100.3,46.9,78.8,10.83,400.9,,0
103,S2,asym K1=8.0 K2=0.85 zmL=500 r=0.5,8.0,0.85,500.0,8.0,0.85,250.0,2140.6,1358.3,15.33,-94.72,44.3,170.2,28.21,384.3,,0
103,S2,asym K1=8.0 K2=0.85 zmL=500 r=0.7,8.0,0.85,500.0,8.0,0.85,350.0,2147.3,1350.2,14.96,-97.2,45.4,277.5,36.42,376.4,,0
103,S2,asym K1=8.0 K2=0.85 zmL=500 r=1.0,8.0,0.85,500.0,8.0,0.85,500.0,2152.1,1345.2,14.72,-98.83,46.2,324.8,41.8,371.3,,0
103,S2,asym K1=8.0 K2=1.0 zmL=250 r=0.15,8.0,1.0,250.0,8.0,1.0,37.5,2000.5,1403.5,0.0,-104.21,48.7,1175.4,0.0,427.8,-0.30829,1
103,S2,asym K1=8.0 K2=1.0 zmL=250 r=0.3,8.0,1.0,250.0,8.0,1.0,75.0,2029.5,1457.1,0.0,-104.21,48.7,801.8,0.0,427.8,-0.36535,1
103,S2,asym K1=8.0 K2=1.0 zmL=250 r=0.5,8.0,1.0,250.0,8.0,1.0,125.0,2058.2,1511.2,0.0,-104.21,48.7,463.6,10.97,416.8,-0.42295,1
103,S2,asym K1=8.0 K2=1.0 zmL=250 r=0.7,8.0,1.0,250.0,8.0,1.0,175.0,2073.2,1544.3,0.0,-95.07,44.4,609.5,28.09,399.7,-0.38737,1
103,S2,asym K1=8.0 K2=1.0 zmL=250 r=1.0,8.0,1.0,250.0,8.0,1.0,250.0,2085.9,1573.2,0.0,-99.07,46.3,676.9,41.55,386.3,-0.44913,1
103,S2,asym K1=8.0 K2=1.0 zmL=325 r=0.15,8.0,1.0,325.0,8.0,1.0,48.8,2033.6,700.4,0.0,-93.24,43.6,1135.1,0.0,427.8,0.52525,1
